County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Grays Harbor County,Taholah School District,SBA,MATH,3,All,3,21.4
Grays Harbor County,Taholah School District,SBA,MATH,4,All,,
Grays Harbor County,Taholah School District,SBA,MATH,5,All,,
Grays Harbor County,Taholah School District,SBA,MATH,6,All,,
Grays Harbor County,Taholah School District,SBA,MATH,7,All,,
Grays Harbor County,Taholah School District,SBA,MATH,8,All,1,5.8
Grays Harbor County,Taholah School District,SBA,MATH,10,All,,
King County,Tahoma School District,SBA,ELA,3,All,501,72.2
King County,Tahoma School District,SBA,ELA,4,All,529,77.1
King County,Tahoma School District,SBA,ELA,5,All,537,75.8
King County,Tahoma School District,SBA,ELA,6,All,476,73.1
King County,Tahoma School District,SBA,ELA,7,All,470,73.2
King County,Tahoma School District,SBA,ELA,8,All,442,69.4
King County,Tahoma School District,SBA,ELA,10,All,559,86.5
King County,Tahoma School District,SBA,MATH,3,All,510,73.5
King County,Tahoma School District,SBA,MATH,4,All,513,74.7
King County,Tahoma School District,SBA,MATH,5,All,464,65.5
King County,Tahoma School District,SBA,MATH,6,All,431,66.2
King County,Tahoma School District,SBA,MATH,7,All,403,62.6
King County,Tahoma School District,SBA,MATH,8,All,424,66.6
King County,Tahoma School District,SBA,MATH,10,All,365,56.3
Whitman County,Tekoa School District,SBA,ELA,3,All,11,91.6
Whitman County,Tekoa School District,SBA,ELA,4,All,,
Whitman County,Tekoa School District,SBA,ELA,5,All,,
Whitman County,Tekoa School District,SBA,ELA,7,All,10,50
Whitman County,Tekoa School District,SBA,ELA,8,All,5,27.7
Whitman County,Tekoa School District,SBA,ELA,10,All,4,36.3
Whitman County,Tekoa School District,SBA,MATH,3,All,10,83.3
Whitman County,Tekoa School District,SBA,MATH,4,All,,
Whitman County,Tekoa School District,SBA,MATH,5,All,,
Whitman County,Tekoa School District,SBA,MATH,7,All,7,35
Whitman County,Tekoa School District,SBA,MATH,8,All,2,11.1
Whitman County,Tekoa School District,SBA,MATH,10,All,1,9
Thurston County,Tenino School District,SBA,ELA,3,All,53,51.4
Thurston County,Tenino School District,SBA,ELA,4,All,43,51.8
Thurston County,Tenino School District,SBA,ELA,5,All,63,58.3
Thurston County,Tenino School District,SBA,ELA,6,All,55,56.7
Thurston County,Tenino School District,SBA,ELA,7,All,46,49.4
Thurston County,Tenino School District,SBA,ELA,8,All,57,55.3
Thurston County,Tenino School District,SBA,ELA,10,All,66,64.7
Thurston County,Tenino School District,SBA,MATH,3,All,45,43.6
Thurston County,Tenino School District,SBA,MATH,4,All,34,40.9
Thurston County,Tenino School District,SBA,MATH,5,All,33,30.5
Thurston County,Tenino School District,SBA,MATH,6,All,37,38.1
Thurston County,Tenino School District,SBA,MATH,7,All,39,42.3
Thurston County,Tenino School District,SBA,MATH,8,All,32,31
Thurston County,Tenino School District,SBA,MATH,10,All,21,20.7
Lewis County,Toledo School District,SBA,ELA,3,All,27,58.6
Lewis County,Toledo School District,SBA,ELA,4,All,40,61.5
Lewis County,Toledo School District,SBA,ELA,5,All,29,54.7
Lewis County,Toledo School District,SBA,ELA,6,All,37,56.9
Lewis County,Toledo School District,SBA,ELA,7,All,32,53.3
Lewis County,Toledo School District,SBA,ELA,8,All,41,70.6
Lewis County,Toledo School District,SBA,ELA,10,All,37,64.9
Lewis County,Toledo School District,SBA,MATH,3,All,29,63
Lewis County,Toledo School District,SBA,MATH,4,All,34,53.1
Lewis County,Toledo School District,SBA,MATH,5,All,32,61.5
Lewis County,Toledo School District,SBA,MATH,6,All,35,53.8
Lewis County,Toledo School District,SBA,MATH,7,All,27,45
Lewis County,Toledo School District,SBA,MATH,8,All,33,56.8
Lewis County,Toledo School District,SBA,MATH,10,All,19,33.9
Okanogan County,Tonasket School District,SBA,ELA,3,All,48,51
Okanogan County,Tonasket School District,SBA,ELA,4,All,44,53
Okanogan County,Tonasket School District,SBA,ELA,5,All,54,56.2
Okanogan County,Tonasket School District,SBA,ELA,6,All,50,51.5
Okanogan County,Tonasket School District,SBA,ELA,7,All,52,54.1
Okanogan County,Tonasket School District,SBA,ELA,8,All,62,62.6
Okanogan County,Tonasket School District,SBA,ELA,10,All,51,63.7
Okanogan County,Tonasket School District,SBA,MATH,3,All,47,50
Okanogan County,Tonasket School District,SBA,MATH,4,All,28,33.7
Okanogan County,Tonasket School District,SBA,MATH,5,All,40,42.1
Okanogan County,Tonasket School District,SBA,MATH,6,All,34,35
Okanogan County,Tonasket School District,SBA,MATH,7,All,22,22.9
Okanogan County,Tonasket School District,SBA,MATH,8,All,39,39.3
Okanogan County,Tonasket School District,SBA,MATH,10,All,28,35.4
Yakima County,Toppenish School District,SBA,ELA,3,All,107,32.1
Yakima County,Toppenish School District,SBA,ELA,4,All,102,32.3
Yakima County,Toppenish School District,SBA,ELA,5,All,90,29.1
Yakima County,Toppenish School District,SBA,ELA,6,All,53,17.2
Yakima County,Toppenish School District,SBA,ELA,7,All,73,23.7
Yakima County,Toppenish School District,SBA,ELA,8,All,57,21
Yakima County,Toppenish School District,SBA,ELA,10,All,117,43
Yakima County,Toppenish School District,SBA,MATH,3,All,131,39.3
Yakima County,Toppenish School District,SBA,MATH,4,All,86,27.3
Yakima County,Toppenish School District,SBA,MATH,5,All,88,28.4
Yakima County,Toppenish School District,SBA,MATH,6,All,42,13.6
Yakima County,Toppenish School District,SBA,MATH,7,All,62,20.1
Yakima County,Toppenish School District,SBA,MATH,8,All,34,12.4
Yakima County,Toppenish School District,SBA,MATH,10,All,33,12.1
Walla Walla County,Touchet School District,SBA,ELA,3,All,4,21
Walla Walla County,Touchet School District,SBA,ELA,4,All,4,33.3
Walla Walla County,Touchet School District,SBA,ELA,5,All,5,38.4
Walla Walla County,Touchet School District,SBA,ELA,6,All,5,23.8
Walla Walla County,Touchet School District,SBA,ELA,7,All,7,53.8
Walla Walla County,Touchet School District,SBA,ELA,8,All,8,42.1
Walla Walla County,Touchet School District,SBA,ELA,10,All,,
Walla Walla County,Touchet School District,SBA,MATH,3,All,6,31.5
Walla Walla County,Touchet School District,SBA,MATH,4,All,,
Walla Walla County,Touchet School District,SBA,MATH,5,All,8,61.5
Walla Walla County,Touchet School District,SBA,MATH,6,All,2,9.5
Walla Walla County,Touchet School District,SBA,MATH,7,All,6,46.1
Walla Walla County,Touchet School District,SBA,MATH,8,All,6,31.5
Walla Walla County,Touchet School District,SBA,MATH,10,All,,
Cowlitz County,Toutle Lake School District,SBA,ELA,3,All,35,68.6
Cowlitz County,Toutle Lake School District,SBA,ELA,4,All,38,70.3
Cowlitz County,Toutle Lake School District,SBA,ELA,5,All,26,56.5
Cowlitz County,Toutle Lake School District,SBA,ELA,6,All,37,57.8
Cowlitz County,Toutle Lake School District,SBA,ELA,7,All,35,61.4
Cowlitz County,Toutle Lake School District,SBA,ELA,8,All,26,52
Cowlitz County,Toutle Lake School District,SBA,ELA,10,All,40,75.4
Cowlitz County,Toutle Lake School District,SBA,MATH,3,All,32,62.7
Cowlitz County,Toutle Lake School District,SBA,MATH,4,All,32,59.2
Cowlitz County,Toutle Lake School District,SBA,MATH,5,All,24,52.1
Cowlitz County,Toutle Lake School District,SBA,MATH,6,All,35,54.6
Cowlitz County,Toutle Lake School District,SBA,MATH,7,All,18,32.1
Cowlitz County,Toutle Lake School District,SBA,MATH,8,All,23,46
Cowlitz County,Toutle Lake School District,SBA,MATH,10,All,16,30.1
Klickitat County,Trout Lake School District,SBA,ELA,3,All,12,60
Klickitat County,Trout Lake School District,SBA,ELA,4,All,9,39.1
Klickitat County,Trout Lake School District,SBA,ELA,5,All,15,62.5
Klickitat County,Trout Lake School District,SBA,ELA,6,All,5,29.4
Klickitat County,Trout Lake School District,SBA,ELA,7,All,12,70.5
Klickitat County,Trout Lake School District,SBA,ELA,8,All,16,69.5
Klickitat County,Trout Lake School District,SBA,ELA,10,All,12,85.7
Klickitat County,Trout Lake School District,SBA,MATH,3,All,9,45
Klickitat County,Trout Lake School District,SBA,MATH,4,All,8,34.7
Klickitat County,Trout Lake School District,SBA,MATH,5,All,10,41.6
Klickitat County,Trout Lake School District,SBA,MATH,6,All,1,5.8
Klickitat County,Trout Lake School District,SBA,MATH,7,All,9,52.9
Klickitat County,Trout Lake School District,SBA,MATH,8,All,14,60.8
Klickitat County,Trout Lake School District,SBA,MATH,10,All,12,85.7
King County,Tukwila School District,SBA,ELA,3,All,82,35
King County,Tukwila School District,SBA,ELA,4,All,86,37.5
King County,Tukwila School District,SBA,ELA,5,All,90,41.4
King County,Tukwila School District,SBA,ELA,6,All,60,31
King County,Tukwila School District,SBA,ELA,7,All,97,46.6
King County,Tukwila School District,SBA,ELA,8,All,85,45.4
King County,Tukwila School District,SBA,ELA,10,All,128,52.2
King County,Tukwila School District,SBA,MATH,3,All,89,37.8
King County,Tukwila School District,SBA,MATH,4,All,82,35.4
King County,Tukwila School District,SBA,MATH,5,All,79,36.5
King County,Tukwila School District,SBA,MATH,6,All,62,32.1
King County,Tukwila School District,SBA,MATH,7,All,66,31.5
King County,Tukwila School District,SBA,MATH,8,All,66,35.2
King County,Tukwila School District,SBA,MATH,10,All,83,33.7
Thurston County,Tumwater School District,SBA,ELA,3,All,314,65.9
Thurston County,Tumwater School District,SBA,ELA,4,All,337,68.3
Thurston County,Tumwater School District,SBA,ELA,5,All,315,69.6
Thurston County,Tumwater School District,SBA,ELA,6,All,275,59.2
Thurston County,Tumwater School District,SBA,ELA,7,All,349,68.8
Thurston County,Tumwater School District,SBA,ELA,8,All,350,70.8
Thurston County,Tumwater School District,SBA,ELA,10,All,415,76.9
Thurston County,Tumwater School District,SBA,MATH,3,All,297,62.5
Thurston County,Tumwater School District,SBA,MATH,4,All,319,64.7
Thurston County,Tumwater School District,SBA,MATH,5,All,258,57
Thurston County,Tumwater School District,SBA,MATH,6,All,260,55.9
Thurston County,Tumwater School District,SBA,MATH,7,All,290,57.1
Thurston County,Tumwater School District,SBA,MATH,8,All,260,52.6
Thurston County,Tumwater School District,SBA,MATH,10,All,242,45
Yakima County,Union Gap School District,SBA,ELA,3,All,32,49.2
Yakima County,Union Gap School District,SBA,ELA,4,All,36,50
Yakima County,Union Gap School District,SBA,ELA,5,All,35,47.2
Yakima County,Union Gap School District,SBA,ELA,6,All,48,69.5
Yakima County,Union Gap School District,SBA,ELA,7,All,35,59.3
Yakima County,Union Gap School District,SBA,ELA,8,All,34,52.3
Yakima County,Union Gap School District,SBA,MATH,3,All,42,64.6
Yakima County,Union Gap School District,SBA,MATH,4,All,37,51.3
Yakima County,Union Gap School District,SBA,MATH,5,All,28,37.8
Yakima County,Union Gap School District,SBA,MATH,6,All,41,59.4
Yakima County,Union Gap School District,SBA,MATH,7,All,38,64.4
Yakima County,Union Gap School District,SBA,MATH,8,All,31,47.6
Pierce County,University Place School District,SBA,ELA,3,All,272,68.3
Pierce County,University Place School District,SBA,ELA,4,All,297,73.8
Pierce County,University Place School District,SBA,ELA,5,All,292,71.3
Pierce County,University Place School District,SBA,ELA,6,All,300,78.1
Pierce County,University Place School District,SBA,ELA,7,All,361,81.1
Pierce County,University Place School District,SBA,ELA,8,All,358,77.4
Pierce County,University Place School District,SBA,ELA,10,All,369,81.6
Pierce County,University Place School District,SBA,MATH,3,All,283,71.1
Pierce County,University Place School District,SBA,MATH,4,All,295,73.2
Pierce County,University Place School District,SBA,MATH,5,All,279,68.2
Pierce County,University Place School District,SBA,MATH,6,All,302,78.4
Pierce County,University Place School District,SBA,MATH,7,All,348,78.2
Pierce County,University Place School District,SBA,MATH,8,All,318,68.6
Pierce County,University Place School District,SBA,MATH,10,All,249,55
Stevens County,Valley School District,SBA,ELA,3,All,8,50
Stevens County,Valley School District,SBA,ELA,4,All,7,43.7
Stevens County,Valley School District,SBA,ELA,5,All,13,43.3
Stevens County,Valley School District,SBA,ELA,6,All,7,35
Stevens County,Valley School District,SBA,ELA,7,All,15,60
Stevens County,Valley School District,SBA,ELA,8,All,7,41.1
Stevens County,Valley School District,SBA,MATH,3,All,8,50
Stevens County,Valley School District,SBA,MATH,4,All,6,37.5
Stevens County,Valley School District,SBA,MATH,5,All,6,20
Stevens County,Valley School District,SBA,MATH,6,All,6,30
Stevens County,Valley School District,SBA,MATH,7,All,9,34.6
Stevens County,Valley School District,SBA,MATH,8,All,5,29.4
Clark County,Vancouver School District,SBA,ELA,3,All,970,51.3
Clark County,Vancouver School District,SBA,ELA,4,All,932,49.6
Clark County,Vancouver School District,SBA,ELA,5,All,1067,55.7
Clark County,Vancouver School District,SBA,ELA,6,All,840,47.5
Clark County,Vancouver School District,SBA,ELA,7,All,887,52.2
Clark County,Vancouver School District,SBA,ELA,8,All,881,52.6
Clark County,Vancouver School District,SBA,ELA,10,All,978,60.7
Clark County,Vancouver School District,SBA,MATH,3,All,914,48.4
Clark County,Vancouver School District,SBA,MATH,4,All,845,44.9
Clark County,Vancouver School District,SBA,MATH,5,All,804,42
Clark County,Vancouver School District,SBA,MATH,6,All,723,40.8
Clark County,Vancouver School District,SBA,MATH,7,All,720,42.4
Clark County,Vancouver School District,SBA,MATH,8,All,724,43.2
Clark County,Vancouver School District,SBA,MATH,10,All,532,33.2
King County,Vashon Island School District,SBA,ELA,3,All,55,57.2
King County,Vashon Island School District,SBA,ELA,4,All,68,61.2
King County,Vashon Island School District,SBA,ELA,5,All,83,69.7
King County,Vashon Island School District,SBA,ELA,6,All,86,72.2
King County,Vashon Island School District,SBA,ELA,7,All,105,71.9
King County,Vashon Island School District,SBA,ELA,8,All,108,81.2
King County,Vashon Island School District,SBA,ELA,10,All,,
King County,Vashon Island School District,SBA,MATH,3,All,49,51
King County,Vashon Island School District,SBA,MATH,4,All,68,61.2
King County,Vashon Island School District,SBA,MATH,5,All,63,52.9
King County,Vashon Island School District,SBA,MATH,6,All,63,52.9
King County,Vashon Island School District,SBA,MATH,7,All,92,63
King County,Vashon Island School District,SBA,MATH,8,All,89,66.9
King County,Vashon Island School District,SBA,MATH,10,All,,
,WA HE LUT Indian School Agency,SBA,ELA,3,All,,
,WA HE LUT Indian School Agency,SBA,ELA,4,All,1,6.2
,WA HE LUT Indian School Agency,SBA,ELA,5,All,,
,WA HE LUT Indian School Agency,SBA,ELA,6,All,2,11.1
,WA HE LUT Indian School Agency,SBA,ELA,7,All,,
,WA HE LUT Indian School Agency,SBA,ELA,8,All,5,23.8
,WA HE LUT Indian School Agency,SBA,MATH,3,All,,
,WA HE LUT Indian School Agency,SBA,MATH,4,All,,
,WA HE LUT Indian School Agency,SBA,MATH,5,All,,
,WA HE LUT Indian School Agency,SBA,MATH,6,All,,
,WA HE LUT Indian School Agency,SBA,MATH,7,All,1,9
,WA HE LUT Indian School Agency,SBA,MATH,8,All,2,9.5
Wahkiakum County,Wahkiakum School District,SBA,ELA,3,All,21,55.2
Wahkiakum County,Wahkiakum School District,SBA,ELA,4,All,21,50
Wahkiakum County,Wahkiakum School District,SBA,ELA,5,All,12,40
Wahkiakum County,Wahkiakum School District,SBA,ELA,6,All,24,60
Wahkiakum County,Wahkiakum School District,SBA,ELA,7,All,28,57.1
Wahkiakum County,Wahkiakum School District,SBA,ELA,8,All,24,63.1
Wahkiakum County,Wahkiakum School District,SBA,ELA,10,All,18,54.5
Wahkiakum County,Wahkiakum School District,SBA,MATH,3,All,24,63.1
Wahkiakum County,Wahkiakum School District,SBA,MATH,4,All,26,61.9
Wahkiakum County,Wahkiakum School District,SBA,MATH,5,All,12,40
Wahkiakum County,Wahkiakum School District,SBA,MATH,6,All,20,50
Wahkiakum County,Wahkiakum School District,SBA,MATH,7,All,18,36
Wahkiakum County,Wahkiakum School District,SBA,MATH,8,All,21,55.2
Wahkiakum County,Wahkiakum School District,SBA,MATH,10,All,10,30.3
Grant County,Wahluke School District,SBA,ELA,3,All,25,13.8
Grant County,Wahluke School District,SBA,ELA,4,All,31,14.5
Grant County,Wahluke School District,SBA,ELA,5,All,65,31.4
Grant County,Wahluke School District,SBA,ELA,6,All,51,25
Grant County,Wahluke School District,SBA,ELA,7,All,66,31.8
Grant County,Wahluke School District,SBA,ELA,8,All,69,42.3
Grant County,Wahluke School District,SBA,ELA,10,All,80,51.9
Grant County,Wahluke School District,SBA,MATH,3,All,41,22.6
Grant County,Wahluke School District,SBA,MATH,4,All,43,20.1
Grant County,Wahluke School District,SBA,MATH,5,All,62,29.9
Grant County,Wahluke School District,SBA,MATH,6,All,39,19.1
Grant County,Wahluke School District,SBA,MATH,7,All,64,30.9
Grant County,Wahluke School District,SBA,MATH,8,All,45,27.4
Grant County,Wahluke School District,SBA,MATH,10,All,31,20.1
Walla Walla County,Waitsburg School District,SBA,ELA,3,All,20,74
Walla Walla County,Waitsburg School District,SBA,ELA,4,All,9,60
