County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
King County,Tahoma School District,Glacier Park Elementary,SBA,ELA,4,All,140,75.2
King County,Tahoma School District,Glacier Park Elementary,SBA,ELA,5,All,144,87.8
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,3,All,145,81.9
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,4,All,141,75.8
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,5,All,139,84.7
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,ELA,8,All,,
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,ELA,11,All,410,90.3
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,MATH,8,All,,
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,MATH,11,All,213,47.7
Pierce County,Puyallup School District,Glacier View Junior High,SBA,ELA,7,All,147,57.1
Pierce County,Puyallup School District,Glacier View Junior High,SBA,ELA,8,All,139,52.8
Pierce County,Puyallup School District,Glacier View Junior High,SBA,MATH,7,All,136,52.5
Pierce County,Puyallup School District,Glacier View Junior High,SBA,MATH,8,All,108,41
King County,Kent School District,Glenridge Elementary,SBA,ELA,3,All,52,72.2
King County,Kent School District,Glenridge Elementary,SBA,ELA,4,All,42,64.6
King County,Kent School District,Glenridge Elementary,SBA,ELA,5,All,34,57.6
King County,Kent School District,Glenridge Elementary,SBA,ELA,6,All,39,66.1
King County,Kent School District,Glenridge Elementary,SBA,MATH,3,All,47,66.1
King County,Kent School District,Glenridge Elementary,SBA,MATH,4,All,43,67.1
King County,Kent School District,Glenridge Elementary,SBA,MATH,5,All,32,54.2
King County,Kent School District,Glenridge Elementary,SBA,MATH,6,All,37,62.7
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,3,All,65,69.1
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,3,All,,
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,4,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,4,All,77,78.5
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,5,All,93,86.9
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,5,All,,
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,3,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,3,All,71,74.7
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,4,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,4,All,76,77.5
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,5,All,86,80.3
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,5,All,,
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,ELA,3,All,85,57.4
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,ELA,4,All,91,54.1
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,MATH,3,All,75,50.6
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,MATH,4,All,84,50.2
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,6,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,7,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,8,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,11,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,6,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,7,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,8,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,11,All,,
King County,Highline School District,Global Connections High School,SBA,ELA,11,All,74,61.1
King County,Highline School District,Global Connections High School,SBA,MATH,11,All,14,12.2
Spokane County,Spokane School District,Glover Middle School,SBA,ELA,7,All,119,46.3
Spokane County,Spokane School District,Glover Middle School,SBA,ELA,8,All,160,49.5
Spokane County,Spokane School District,Glover Middle School,SBA,MATH,7,All,109,42.4
Spokane County,Spokane School District,Glover Middle School,SBA,MATH,8,All,147,45.7
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,3,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,4,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,5,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,3,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,4,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,5,All,,
Klickitat County,Goldendale School District,Goldendale High School,SBA,ELA,8,All,,
Klickitat County,Goldendale School District,Goldendale High School,SBA,ELA,11,All,47,73.4
Klickitat County,Goldendale School District,Goldendale High School,SBA,MATH,8,All,,
Klickitat County,Goldendale School District,Goldendale High School,SBA,MATH,11,All,19,31.1
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,5,All,34,45.3
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,6,All,22,34.3
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,7,All,30,42.2
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,8,All,,
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,5,All,36,48
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,6,All,19,29.2
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,7,All,35,49.2
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,8,All,,
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,ELA,3,All,24,39.3
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,ELA,4,All,31,46.9
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,MATH,3,All,25,40.9
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,MATH,4,All,23,34.8
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,6,All,104,65.4
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,7,All,113,65.3
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,8,All,126,72.4
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,6,All,85,53.4
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,7,All,79,45.6
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,8,All,87,50
,,Graduation Alliance Central Valley,SBA,ELA,11,All,,
,,Graduation Alliance Central Valley,SBA,MATH,11,All,,
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,3,All,76,56.2
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,4,All,57,49.5
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,5,All,65,56.5
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,3,All,85,63.4
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,4,All,55,47.4
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,5,All,55,48.2
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,3,All,28,43.7
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,4,All,10,20.8
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,5,All,18,38.2
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,3,All,39,60.9
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,4,All,20,41.6
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,5,All,33,68.7
Pierce County,Bethel School District,Graham Kapowsin High School,SBA,ELA,11,All,341,76.6
Pierce County,Bethel School District,Graham Kapowsin High School,SBA,MATH,11,All,115,27.1
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,3,All,56,50.9
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,4,All,39,56.5
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,5,All,47,52.8
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,3,All,34,30.9
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,4,All,23,33.3
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,5,All,28,31.8
Thurston County,Rochester School District,Grand Mound Elementary,SBA,ELA,3,All,114,62.6
Thurston County,Rochester School District,Grand Mound Elementary,SBA,ELA,4,All,99,60.3
Thurston County,Rochester School District,Grand Mound Elementary,SBA,ELA,5,All,105,64
Thurston County,Rochester School District,Grand Mound Elementary,SBA,MATH,3,All,121,66.1
Thurston County,Rochester School District,Grand Mound Elementary,SBA,MATH,4,All,112,68.7
Thurston County,Rochester School District,Grand Mound Elementary,SBA,MATH,5,All,85,51.8
King County,Issaquah School District,Grand Ridge Elementary,SBA,ELA,3,All,123,72.7
King County,Issaquah School District,Grand Ridge Elementary,SBA,ELA,4,All,123,82.5
King County,Issaquah School District,Grand Ridge Elementary,SBA,ELA,5,All,106,83.4
King County,Issaquah School District,Grand Ridge Elementary,SBA,MATH,3,All,127,75.5
King County,Issaquah School District,Grand Ridge Elementary,SBA,MATH,4,All,132,87.4
King County,Issaquah School District,Grand Ridge Elementary,SBA,MATH,5,All,101,79.5
Yakima County,Grandview School District,Grandview High School,SBA,ELA,11,All,127,62.2
Yakima County,Grandview School District,Grandview High School,SBA,MATH,11,All,,
Yakima County,Grandview School District,Grandview Middle School,SBA,ELA,6,All,61,21.4
Yakima County,Grandview School District,Grandview Middle School,SBA,ELA,7,All,92,34.4
Yakima County,Grandview School District,Grandview Middle School,SBA,ELA,8,All,94,35.3
Yakima County,Grandview School District,Grandview Middle School,SBA,MATH,6,All,58,20.2
Yakima County,Grandview School District,Grandview Middle School,SBA,MATH,7,All,73,27.4
Yakima County,Grandview School District,Grandview Middle School,SBA,MATH,8,All,64,24.1
Yakima County,Granger School District,Granger High School,SBA,ELA,11,All,55,60.4
Yakima County,Granger School District,Granger High School,SBA,MATH,11,All,,
Yakima County,Granger School District,Granger Middle School,SBA,ELA,5,All,39,31.7
Yakima County,Granger School District,Granger Middle School,SBA,ELA,6,All,32,23.7
Yakima County,Granger School District,Granger Middle School,SBA,ELA,7,All,31,27.9
Yakima County,Granger School District,Granger Middle School,SBA,ELA,8,All,34,32
Yakima County,Granger School District,Granger Middle School,SBA,MATH,5,All,31,25
Yakima County,Granger School District,Granger Middle School,SBA,MATH,6,All,22,16.2
Yakima County,Granger School District,Granger Middle School,SBA,MATH,7,All,40,35.7
Yakima County,Granger School District,Granger Middle School,SBA,MATH,8,All,35,33
Snohomish County,Granite Falls School District,Granite Falls High School,SBA,ELA,11,All,,
Snohomish County,Granite Falls School District,Granite Falls High School,SBA,MATH,11,All,31,20.2
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,ELA,6,All,59,42.4
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,ELA,7,All,74,54.8
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,ELA,8,All,84,66.1
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,MATH,6,All,36,25.8
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,MATH,7,All,28,20.8
Snohomish County,Granite Falls School District,Granite Falls Middle School,SBA,MATH,8,All,42,33.3
,,Granite Falls Open Doors,SBA,ELA,11,All,,
,,Granite Falls Open Doors,SBA,MATH,11,All,,
Pierce County,Tacoma School District,Grant,SBA,ELA,3,All,29,52.7
Pierce County,Tacoma School District,Grant,SBA,ELA,4,All,31,57.4
Pierce County,Tacoma School District,Grant,SBA,ELA,5,All,25,49
Pierce County,Tacoma School District,Grant,SBA,MATH,3,All,28,50.9
Pierce County,Tacoma School District,Grant,SBA,MATH,4,All,33,61.1
Pierce County,Tacoma School District,Grant,SBA,MATH,5,All,24,47
,,Grant Co Detention Ctr,SBA,ELA,11,All,,
,,Grant Co Detention Ctr,SBA,MATH,11,All,,
Grant County,Ephrata School District,Grant Elementary,SBA,ELA,3,All,53,56.9
Spokane County,Spokane School District,Grant Elementary,SBA,ELA,3,All,16,37.2
Spokane County,Spokane School District,Grant Elementary,SBA,ELA,4,All,17,34.6
Grant County,Ephrata School District,Grant Elementary,SBA,ELA,4,All,65,64.3
Spokane County,Spokane School District,Grant Elementary,SBA,ELA,5,All,15,30
Spokane County,Spokane School District,Grant Elementary,SBA,ELA,6,All,14,34.1
Spokane County,Spokane School District,Grant Elementary,SBA,MATH,3,All,14,31.8
Grant County,Ephrata School District,Grant Elementary,SBA,MATH,3,All,64,68
Spokane County,Spokane School District,Grant Elementary,SBA,MATH,4,All,16,32.6
Grant County,Ephrata School District,Grant Elementary,SBA,MATH,4,All,53,52.4
Spokane County,Spokane School District,Grant Elementary,SBA,MATH,5,All,11,22
Spokane County,Spokane School District,Grant Elementary,SBA,MATH,6,All,7,17
Douglas County,Eastmont School District,Grant Elementary School,SBA,ELA,3,All,60,59.4
Douglas County,Eastmont School District,Grant Elementary School,SBA,ELA,4,All,69,70.4
Douglas County,Eastmont School District,Grant Elementary School,SBA,MATH,3,All,68,68
Douglas County,Eastmont School District,Grant Elementary School,SBA,MATH,4,All,61,62.2
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,ELA,3,All,,
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,ELA,4,All,,
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,ELA,5,All,,
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,MATH,3,All,,
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,MATH,4,All,,
Jefferson County,Port Townsend School District,Grant Street Elementary,SBA,MATH,5,All,,
Asotin County,Clarkston School District,Grantham Elementary,SBA,ELA,3,All,14,37.8
Asotin County,Clarkston School District,Grantham Elementary,SBA,ELA,4,All,18,43.9
Asotin County,Clarkston School District,Grantham Elementary,SBA,ELA,5,All,11,39.2
Asotin County,Clarkston School District,Grantham Elementary,SBA,ELA,6,All,12,46.1
Asotin County,Clarkston School District,Grantham Elementary,SBA,MATH,3,All,18,50
Asotin County,Clarkston School District,Grantham Elementary,SBA,MATH,4,All,13,31.7
Asotin County,Clarkston School District,Grantham Elementary,SBA,MATH,5,All,13,46.4
Asotin County,Clarkston School District,Grantham Elementary,SBA,MATH,6,All,12,46.1
Mason County,Grapeview School District,Grapeview Elementary & Middle School,SBA,ELA,3,All,21,75
Mason County,Grapeview School District,Grapeview Elementary & Middle School,SBA,ELA,4,All,15,68.1
Mason County,Grapeview School District,Grapeview Elementary & Middle School,SBA,ELA,5,All,20,52.6
Mason County,Grapeview School District,Grapeview Elementary & Middle School,SBA,ELA,6,All,15,57.6
Mason County,Grapeview School District,Grapeview Elementary & Middle School,SBA,ELA,7,All,12,66.6
