County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Spokane County,East Valley School District (Spokane),Trent School,SBA,ELA,5,All,25,37.8
Spokane County,East Valley School District (Spokane),Trent School,SBA,ELA,6,All,22,45.8
Spokane County,East Valley School District (Spokane),Trent School,SBA,MATH,3,All,24,32
Spokane County,East Valley School District (Spokane),Trent School,SBA,MATH,4,All,19,31.1
Spokane County,East Valley School District (Spokane),Trent School,SBA,MATH,5,All,9,13.4
Spokane County,East Valley School District (Spokane),Trent School,SBA,MATH,6,All,17,35.4
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,ELA,3,All,26,41.2
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,ELA,4,All,34,48.5
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,ELA,5,All,35,53.8
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,ELA,6,All,34,53.9
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,MATH,3,All,25,39.6
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,MATH,4,All,30,42.8
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,MATH,5,All,19,29.2
Spokane County,East Valley School District (Spokane),Trentwood School,SBA,MATH,6,All,25,39.6
Klickitat County,Trout Lake School District,Trout Lake Elementary,SBA,ELA,3,All,8,50
Klickitat County,Trout Lake School District,Trout Lake Elementary,SBA,ELA,4,All,16,88.8
Klickitat County,Trout Lake School District,Trout Lake Elementary,SBA,MATH,3,All,5,31.2
Klickitat County,Trout Lake School District,Trout Lake Elementary,SBA,MATH,4,All,9,50
Klickitat County,Trout Lake School District,Trout Lake School,SBA,ELA,5,All,7,38.8
Klickitat County,Trout Lake School District,Trout Lake School,SBA,ELA,6,All,10,62.5
Klickitat County,Trout Lake School District,Trout Lake School,SBA,ELA,7,All,14,60.8
Klickitat County,Trout Lake School District,Trout Lake School,SBA,ELA,8,All,12,48
Klickitat County,Trout Lake School District,Trout Lake School,SBA,ELA,11,All,,
Klickitat County,Trout Lake School District,Trout Lake School,SBA,MATH,5,All,3,16.6
Klickitat County,Trout Lake School District,Trout Lake School,SBA,MATH,6,All,9,56.2
Klickitat County,Trout Lake School District,Trout Lake School,SBA,MATH,7,All,8,34.7
Klickitat County,Trout Lake School District,Trout Lake School,SBA,MATH,8,All,8,32
Klickitat County,Trout Lake School District,Trout Lake School,SBA,MATH,11,All,,
Pierce County,Tacoma School District,Truman,SBA,ELA,6,All,123,49.5
Pierce County,Tacoma School District,Truman,SBA,ELA,7,All,127,48.1
Pierce County,Tacoma School District,Truman,SBA,ELA,8,All,126,46.6
Pierce County,Tacoma School District,Truman,SBA,MATH,6,All,108,43.5
Pierce County,Tacoma School District,Truman,SBA,MATH,7,All,94,35.4
Pierce County,Tacoma School District,Truman,SBA,MATH,8,All,82,30.3
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,ELA,5,All,71,59.1
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,ELA,6,All,71,58.1
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,ELA,7,All,83,68.5
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,ELA,8,All,86,66.1
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,MATH,5,All,43,35.8
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,MATH,6,All,62,51.2
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,MATH,7,All,71,59.1
Clark County,Battle Ground School District,Tukes Valley Middle School,SBA,MATH,8,All,82,63
Clark County,Battle Ground School District,Tukes Valley Primary ,SBA,ELA,3,All,71,51.8
Clark County,Battle Ground School District,Tukes Valley Primary ,SBA,ELA,4,All,53,44.9
Clark County,Battle Ground School District,Tukes Valley Primary ,SBA,MATH,3,All,75,54.7
Clark County,Battle Ground School District,Tukes Valley Primary ,SBA,MATH,4,All,55,46.6
King County,Tukwila School District,Tukwila Elementary,SBA,ELA,3,All,43,48.8
King County,Tukwila School District,Tukwila Elementary,SBA,ELA,4,All,27,31
King County,Tukwila School District,Tukwila Elementary,SBA,ELA,5,All,37,48.6
King County,Tukwila School District,Tukwila Elementary,SBA,MATH,3,All,45,51.1
King County,Tukwila School District,Tukwila Elementary,SBA,MATH,4,All,32,36.7
King County,Tukwila School District,Tukwila Elementary,SBA,MATH,5,All,30,39.4
Thurston County,Tumwater School District,Tumwater High School,SBA,ELA,11,All,255,85
Thurston County,Tumwater School District,Tumwater High School,SBA,MATH,11,All,98,32.7
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,ELA,3,All,43,54.4
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,ELA,4,All,35,64.8
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,ELA,5,All,42,60
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,ELA,6,All,34,57.6
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,MATH,3,All,42,53.1
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,MATH,4,All,30,55.5
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,MATH,5,All,30,42.8
Thurston County,Tumwater School District,Tumwater Hill Elementary,SBA,MATH,6,All,33,56.8
Thurston County,Tumwater School District,Tumwater Middle School,SBA,ELA,7,All,159,67.6
Thurston County,Tumwater School District,Tumwater Middle School,SBA,ELA,8,All,,
Thurston County,Tumwater School District,Tumwater Middle School,SBA,MATH,7,All,127,53.8
Thurston County,Tumwater School District,Tumwater Middle School,SBA,MATH,8,All,,
King County,Lake Washington School District,Twain Elementary,SBA,ELA,3,All,75,81.5
King County,Lake Washington School District,Twain Elementary,SBA,ELA,4,All,60,67.4
King County,Lake Washington School District,Twain Elementary,SBA,ELA,5,All,72,76.5
King County,Lake Washington School District,Twain Elementary,SBA,MATH,3,All,79,85.8
King County,Lake Washington School District,Twain Elementary,SBA,MATH,4,All,60,66.6
King County,Lake Washington School District,Twain Elementary,SBA,MATH,5,All,66,69.4
Skagit County,Concrete School District,Twin Cedars High School,SBA,ELA,7,All,,
Skagit County,Concrete School District,Twin Cedars High School,SBA,ELA,8,All,,
Skagit County,Concrete School District,Twin Cedars High School,SBA,ELA,11,All,,
Skagit County,Concrete School District,Twin Cedars High School,SBA,MATH,7,All,,
Skagit County,Concrete School District,Twin Cedars High School,SBA,MATH,8,All,,
Skagit County,Concrete School District,Twin Cedars High School,SBA,MATH,11,All,,
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,ELA,3,All,45,80.3
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,ELA,4,All,40,70.1
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,ELA,5,All,43,72.8
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,MATH,3,All,50,89.2
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,MATH,4,All,38,66.6
Snohomish County,Stanwood-Camano School District,Twin City Elementary,SBA,MATH,5,All,43,72.8
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,ELA,6,All,,
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,ELA,7,All,213,75.5
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,ELA,8,All,169,70.4
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,MATH,6,All,,
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,MATH,7,All,194,68.7
King County,Snoqualmie Valley School District,Twin Falls Middle School,SBA,MATH,8,All,143,59.5
King County,Federal Way School District,Twin Lakes Elementary School,SBA,ELA,3,All,22,44
King County,Federal Way School District,Twin Lakes Elementary School,SBA,ELA,4,All,20,26.3
King County,Federal Way School District,Twin Lakes Elementary School,SBA,ELA,5,All,22,40.7
King County,Federal Way School District,Twin Lakes Elementary School,SBA,MATH,3,All,21,42
King County,Federal Way School District,Twin Lakes Elementary School,SBA,MATH,4,All,21,27.6
King County,Federal Way School District,Twin Lakes Elementary School,SBA,MATH,5,All,15,27.7
King County,Snoqualmie Valley School District,Two Rivers School,SBA,ELA,7,All,,
King County,Snoqualmie Valley School District,Two Rivers School,SBA,ELA,8,All,,
King County,Snoqualmie Valley School District,Two Rivers School,SBA,ELA,11,All,,
King County,Snoqualmie Valley School District,Two Rivers School,SBA,MATH,7,All,,
King County,Snoqualmie Valley School District,Two Rivers School,SBA,MATH,8,All,,
King County,Snoqualmie Valley School District,Two Rivers School,SBA,MATH,11,All,2,8
King County,Bellevue School District,Tyee Middle School,SBA,ELA,6,All,287,86.9
King County,Bellevue School District,Tyee Middle School,SBA,ELA,7,All,293,89.3
King County,Bellevue School District,Tyee Middle School,SBA,ELA,8,All,286,85.1
King County,Bellevue School District,Tyee Middle School,SBA,MATH,6,All,277,83.4
King County,Bellevue School District,Tyee Middle School,SBA,MATH,7,All,274,83
King County,Bellevue School District,Tyee Middle School,SBA,MATH,8,All,271,79.2
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,ELA,3,All,14,22.9
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,ELA,4,All,47,54
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,ELA,5,All,20,33.8
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,MATH,3,All,13,21.3
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,MATH,4,All,49,56.9
Pierce County,Clover Park School District,Tyee Park Elementary School,SBA,MATH,5,All,17,28.8
,,Ugrad – ESD123 Re-Engagement Program,SBA,MATH,11,All,,
Snohomish County,Edmonds School District,Unassigned School,SBA,ELA,3,All,,
Snohomish County,Edmonds School District,Unassigned School,SBA,ELA,4,All,,
Snohomish County,Edmonds School District,Unassigned School,SBA,MATH,3,All,,
Snohomish County,Edmonds School District,Unassigned School,SBA,MATH,4,All,,
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,3,All,26,36.1
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,4,All,41,53.9
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,5,All,33,47.1
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,6,All,48,71.6
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,7,All,37,60.6
Yakima County,Union Gap School District,Union Gap School,SBA,ELA,8,All,40,62.5
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,3,All,44,61.1
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,4,All,38,50
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,5,All,31,44.2
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,6,All,50,74.6
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,7,All,30,49.1
Yakima County,Union Gap School District,Union Gap School,SBA,MATH,8,All,45,70.3
Clark County,Evergreen School District (Clark),Union High School,SBA,ELA,11,All,389,77.3
Clark County,Evergreen School District (Clark),Union High School,SBA,MATH,11,All,141,28
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,3,All,85,59.8
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,4,All,22,18.6
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,5,All,74,57.8
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,ELA,6,All,77,61.6
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,3,All,91,65.9
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,4,All,70,58.8
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,5,All,53,41.7
Clark County,Ridgefield School District,Union Ridge Elementary,SBA,MATH,6,All,80,64
,,University Elementary School,SBA,ELA,3,All,28,60.8
,,University Elementary School,SBA,ELA,4,All,29,55.7
,,University Elementary School,SBA,ELA,5,All,26,49
,,University Elementary School,SBA,MATH,3,All,27,58.6
,,University Elementary School,SBA,MATH,4,All,31,59.6
,,University Elementary School,SBA,MATH,5,All,27,50.9
Spokane County,Central Valley School District,University High School,SBA,ELA,11,All,,
Spokane County,Central Valley School District,University High School,SBA,MATH,11,All,187,42.1
Pierce County,University Place School District,University Place Primary,SBA,ELA,3,All,62,64.5
Pierce County,University Place School District,University Place Primary,SBA,ELA,4,All,68,71.5
Pierce County,University Place School District,University Place Primary,SBA,MATH,3,All,71,73.1
Pierce County,University Place School District,University Place Primary,SBA,MATH,4,All,70,72.9
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,3,All,23,51.1
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,4,All,35,74.4
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,ELA,5,All,34,59.6
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,3,All,29,64.4
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,4,All,32,68
Snohomish County,Stanwood-Camano School District,Utsalady Elementary,SBA,MATH,5,All,31,54.3
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,ELA,3,All,65,54.6
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,ELA,4,All,79,64.2
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,MATH,3,All,79,66.3
Chelan County,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,SBA,MATH,4,All,82,66.6
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,3,All,54,49.5
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,4,All,47,51.6
King County,Federal Way School District,Valhalla Elementary School,SBA,ELA,5,All,52,45.2
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,3,All,62,55.8
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,4,All,47,51.6
King County,Federal Way School District,Valhalla Elementary School,SBA,MATH,5,All,45,39.1
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,3,All,16,59.2
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,4,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,5,All,14,77.7
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,6,All,15,78.9
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,7,All,7,70
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,ELA,8,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,3,All,14,51.8
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,4,All,,
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,5,All,7,38.8
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,6,All,8,42.1
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,7,All,5,50
Chelan County,Wenatchee School District,Valley Academy Of Learning,SBA,MATH,8,All,,
Stevens County,Valley School District,Valley School,SBA,ELA,3,All,9,42.8
Stevens County,Valley School District,Valley School,SBA,ELA,4,All,12,40
Stevens County,Valley School District,Valley School,SBA,ELA,5,All,8,38
